,id,year,doy,longitude,latitude,grid10k,covertype,fuelcode,area_burned,prefire_fuel,consumed_fuel,ECO2,ECO,ECH4,EPM2.5,cwd_frac,duff_frac,fuel_moisture_class,burn_source,burnday_source,BSEV,BSEV_flag
0,44.0,2013.0,74.0,-80.6511,25.3678,5462.0,1.0,1.0,62500.0,131.476878,122.273497,205.052654,8.559145,0.327693,1.24719,0.0,0.0,4.0,1.0,77.0,2.0,0.0
1,133.0,2013.0,93.0,-80.3592,25.455,6386.0,3.0,1600.0,62500.0,6220.097576,2017.491592,3377.280924,155.346853,4.539356,24.00815,0.011189,0.08139400000000001,4.0,1.0,15.0,2.0,0.0
2,275.0,2013.0,136.0,-80.993,25.9567,8223.0,3.0,1600.0,0.0,6220.097576,2210.56493,3700.485693,170.2135,4.973771,26.305723,0.042094,0.148569,2.0,1.0,81.0,1.0,0.0
3,1026.0,2013.0,89.0,-81.3082,26.1061,8681.0,3.0,1600.0,62500.0,6220.097576,2252.18155,3770.151915,173.417979,5.067408,26.80096,0.041316000000000005,0.145824,2.0,1.0,15.0,2.0,0.0
4,1824.0,2013.0,36.0,-80.8487,26.2375,9607.0,1.0,1.0,62500.0,293.10489,272.587548,457.129317,19.081128,0.730535,2.780393,0.0,0.0,2.0,1.0,15.0,2.0,0.0
5,2300.0,2013.0,133.0,-80.7045,26.3705,10530.0,3.0,1140.0,62500.0,7646.952224,3842.452183,6432.264954,295.8688180000001,8.645517,45.725181,0.008856999999999999,0.084716,2.0,1.0,81.0,2.0,0.0
6,2626.0,2013.0,302.0,-95.5972,28.8521,17296.0,1.0,1.0,62500.0,352.174212,327.522017,549.2544230000002,22.926541,0.8777590000000001,3.340725,0.0,0.0,2.0,1.0,15.0,2.0,0.0
7,2793.0,2013.0,80.0,-95.2673,29.1236,18682.0,1.0,1.0,62500.0,170.482806,158.54901,265.886689,11.098431,0.424911,1.6172,0.0,0.0,2.0,1.0,77.0,2.0,0.0
8,2801.0,2013.0,85.0,-81.14699999999999,28.0934,18821.0,1.0,1.0,0.0,259.142832,241.002834,404.161752,16.870198000000002,0.645888,2.458229,0.0,0.0,3.0,1.0,78.0,1.0,0.0
9,2889.0,2013.0,75.0,-80.7923,28.1805,19285.0,3.0,1140.0,62500.0,7646.952224,3842.452183,6432.264954,295.8688180000001,8.645517,45.725181,0.008856999999999999,0.084716,2.0,1.0,15.0,2.0,0.0
10,2952.0,2013.0,88.0,-82.5921,28.5651,20189.0,3.0,1160.0,0.0,7020.7605159999985,3585.424612,6002.0008,276.077695,8.067205,42.666553,0.0071049999999999985,0.03688,3.0,1.0,15.0,1.0,0.0
11,3001.0,2013.0,148.0,-82.4554,28.598000000000003,20651.0,3.0,1400.0,0.0,6849.442773999999,3289.664034,5506.897594,253.304131,7.401744,39.147002,0.013751,0.03914,3.0,1.0,15.0,1.0,0.0
12,3049.0,2013.0,12.0,-80.8504,28.4569,20667.0,1.0,1.0,0.0,348.02703,323.665138,542.786436,22.65656,0.8674229999999999,3.301384,0.0,0.0,4.0,1.0,78.0,1.0,0.0
13,3239.0,2013.0,92.0,-80.6593,28.4867,21130.0,3.0,1140.0,62500.0,7646.952224,3663.56561,6132.808831,282.094552,8.243022999999999,43.596431,0.004888,0.044426,3.0,1.0,15.0,2.0,0.0
14,219138.0,2013.0,224.0,-80.7205,28.6597,22051.0,3.0,2950.0,62500.0,1265.3954,998.944901,1552.360377,132.859672,7.472108,22.775944,0.021417,0.061203,2.0,3.0,81.0,2.0,1.0
