,id,year,doy,longitude,latitude,grid10k,covertype,fuelcode,area_burned,prefire_fuel,consumed_fuel,ECO2,ECO,ECH4,EPM2.5,cwd_frac,duff_frac,fuel_moisture_class,burn_source,burnday_source,BSEV,BSEV_flag
0,61.0,2003.0,131.0,-80.686,25.4148,5922.0,1.0,1.0,62500.0,328.748238,305.735861,512.719039,21.40151,0.819372,3.118506,0.0,0.0,2.0,1.0,15.0,3.0,0.0
1,128.0,2003.0,209.0,-80.93,25.4582,5920.0,3.0,1600.0,62500.0,6220.097576,2017.491592,3377.280924,155.346853,4.539356,24.00815,0.011189,0.08139400000000001,4.0,1.0,77.0,2.0,0.0
2,378.0,2003.0,27.0,-81.1266,25.8541,7761.0,3.0,1600.0,62500.0,6220.097576,2252.18155,3770.151915,173.417979,5.067408,26.80096,0.041316000000000005,0.145824,2.0,1.0,15.0,2.0,0.0
3,551.0,2003.0,63.0,-81.3263,25.9452,7759.0,3.0,1600.0,62500.0,6220.097576,2252.18155,3770.151915,173.417979,5.067408,26.80096,0.041316000000000005,0.145824,2.0,1.0,77.0,2.0,0.0
4,768.0,2003.0,83.0,-81.3045,26.0734,8681.0,3.0,1600.0,62500.0,6220.097576,2252.18155,3770.151915,173.417979,5.067408,26.80096,0.041316000000000005,0.145824,2.0,1.0,15.0,2.0,0.0
5,1009.0,2003.0,207.0,-80.6607,26.3526,10531.0,1.0,1.0,62500.0,340.853526,316.993779,531.598568,22.189565,0.849543,3.233337,0.0,0.0,2.0,1.0,15.0,2.0,0.0
6,1130.0,2003.0,229.0,-98.8842,28.0565,13576.0,2.0,2.0,62500.0,268.894314,242.004883,405.842188,16.940342,0.648573,2.46845,0.0,0.0,2.0,1.0,15.0,2.0,0.0
7,1201.0,2003.0,133.0,-81.42399999999999,28.0543,18357.0,3.0,1140.0,62500.0,7646.952224,3978.542665,6660.080421,306.347785,8.951721000000003,47.344658,0.008554,0.081818,2.0,1.0,15.0,3.0,0.0
8,1250.0,2003.0,202.0,-81.4176,28.1061,18818.0,3.0,1600.0,62500.0,6220.097576,2252.18155,3770.151915,173.417979,5.067408,26.80096,0.041316000000000005,0.145824,2.0,1.0,15.0,2.0,0.0
9,3236.0,2003.0,322.0,-80.6935,28.6566,22051.0,3.0,1140.0,62500.0,7646.952224,4093.145176,6851.925023999999,315.172179,9.209577,48.70842800000001,0.008315000000000001,0.079528,2.0,1.0,15.0,4.0,0.0
10,3012.0,2003.0,352.0,-94.1279,29.7238,21920.0,1.0,1.0,62500.0,162.18844199999995,150.835251,252.95071600000003,10.558468,0.404238,1.53852,0.0,0.0,2.0,1.0,15.0,2.0,0.0
11,4498.0,2003.0,343.0,-93.8341,29.785999999999998,21923.0,3.0,2950.0,62500.0,1265.3954,998.944901,1552.360377,132.859672,7.472108,22.775944,0.021417,0.061203,2.0,1.0,77.0,2.0,0.0
12,4257.0,2003.0,310.0,-93.5446,29.7731,21926.0,3.0,1160.0,62500.0,7020.7605159999985,3762.871117,6299.04625,289.741076,8.466460000000001,44.778166,0.013494999999999998,0.070283,2.0,1.0,77.0,2.0,0.0
13,4362.0,2003.0,323.0,-94.0307,29.7874,21921.0,1.0,1.0,0.0,170.37072,158.44477,265.711879,11.091134,0.424632,1.6161370000000002,0.0,0.0,2.0,1.0,15.0,1.0,0.0
14,5325.0,2003.0,360.0,-93.5103,29.7971,22387.0,1.0,1.0,62500.0,173.7333,161.571969,270.956192,11.310038,0.433013,1.648034,0.0,0.0,2.0,1.0,77.0,2.0,0.0
15,6614.0,2003.0,346.0,-94.0295,29.8393,22382.0,1.0,1.0,0.0,181.691406,168.97300800000005,283.367734,11.828111,0.452848,1.723525,0.0,0.0,2.0,1.0,77.0,1.0,0.0
16,7288.0,2003.0,293.0,-93.7388,29.9598,22846.0,1.0,1.0,62500.0,154.56659399999995,143.74693200000004,241.063606,10.062285,0.385242,1.4662190000000002,0.0,0.0,2.0,1.0,15.0,3.0,0.0
17,7576.0,2003.0,132.0,-81.4019,29.0829,23427.0,3.0,1600.0,62500.0,6220.097576,2041.37434,3417.260644,157.185824,4.593092,24.292355,0.022757,0.080441,3.0,1.0,77.0,2.0,0.0
18,7761.0,2003.0,17.0,-93.6177,30.1105,23769.0,3.0,1600.0,62500.0,6220.097576,2252.18155,3770.151915,173.417979,5.067408,26.80096,0.041316000000000005,0.145824,2.0,1.0,15.0,2.0,0.0
19,7922.0,2003.0,214.0,-98.9966,31.1579,29250.0,3.0,2700.0,62500.0,2639.337818,1821.923138,2831.268556,242.315777,13.627985,41.539848,0.121659,0.127695,4.0,1.0,15.0,2.0,1.0
20,8096.0,2003.0,316.0,-89.10799999999999,31.105999999999998,29805.0,1.0,1.0,62500.0,166.44771,154.79637,259.593513,10.835746,0.414854,1.578923,0.0,0.0,2.0,1.0,15.0,2.0,0.0
21,8549.0,2003.0,237.0,-109.0071,31.4031,34226.0,2.0,2.0,0.0,1048.676616,943.808954,1582.767617,66.066627,2.529408,9.626851,0.0,0.0,2.0,1.0,77.0,1.0,0.0
22,9158.0,2003.0,103.0,-110.1333,31.3492,34677.0,1.0,1.0,62500.0,106.36961399999998,98.923741,165.89511399999995,6.924662,0.265116,1.009022,0.0,0.0,2.0,1.0,15.0,2.0,0.0
23,9372.0,2003.0,196.0,-109.0869,31.5502,34687.0,3.0,1920.0,62500.0,4488.574695,3421.418755,5316.884746,455.04869400000007,25.592212,78.008348,0.117803,0.193262,2.0,1.0,15.0,2.0,0.0
24,9632.0,2003.0,136.0,-110.6354,31.543000000000003,35594.0,2.0,2.0,62500.0,1222.970346,1100.673311,1845.829143,77.04713199999998,2.949804,11.226868,0.0,0.0,4.0,1.0,15.0,3.0,0.0
25,10047.0,2003.0,220.0,-99.1862,32.832,38007.0,2.0,2.0,62500.0,511.224246,460.101821,771.590754,32.207127,1.233073,4.693039,0.0,0.0,4.0,1.0,15.0,2.0,0.0
26,10444.0,2003.0,174.0,-110.5416,32.2343,39284.0,3.0,1920.0,62500.0,4488.574695,3230.264445,5019.830948,429.625171,24.162378,73.650029,0.08276599999999999,0.15275999999999998,4.0,1.0,15.0,3.0,0.0
27,13723.0,2003.0,170.0,-110.7764,32.4374,40204.0,3.0,1200.0,62500.0,6424.431099,4168.209359,6477.397344,554.371845,31.178206,95.035173,0.173736,0.166239,4.0,1.0,15.0,4.0,0.0
