,id,year,doy,longitude,latitude,grid10k,covertype,fuelcode,area_burned,prefire_fuel,consumed_fuel,ECO2,ECO,ECH4,EPM2.5,cwd_frac,duff_frac,fuel_moisture_class,burn_source,burnday_source,BSEV,BSEV_flag
0,382358.0,2014.0,195.0,-121.9806,48.7142,131429.0,3.0,1260.0,0.0,6989.973251,3997.743229,6212.492978,531.69985,29.903119,91.148546,0.380435,0.291163,2.0,2.0,12.0,1.0,1.0
1,432142.0,2014.0,224.0,-120.4474,48.9251,130980.0,3.0,1280.0,62500.0,6594.5343950000015,4847.010581000001,7532.254443000002,644.652407,36.255639,110.511841,0.321977,0.343797,1.0,3.0,16.0,2.0,1.0
2,427550.0,2014.0,220.0,-124.6477,48.1125,130947.0,1.0,1.0,62500.0,224.956602,209.20964,350.8445660000001,14.644675,0.560682,2.133938,0.0,0.0,2.0,2.0,12.0,2.0,1.0
3,550306.0,2014.0,223.0,-121.57,48.6051,130510.0,3.0,1300.0,62500.0,11715.036749,6641.920599,10321.544611,883.37544,49.681566,151.43579,0.452474,0.26821500000000004,2.0,2.0,12.0,2.0,1.0
4,670668.0,2014.0,217.0,-120.2527,48.755,130059.0,3.0,1360.0,62500.0,2673.4975870000007,2234.477568,3472.378141,297.185517,16.713892,50.946089,0.172671,0.229814,1.0,1.0,16.0,4.0,0.0
5,720992.0,2014.0,197.0,-120.8493,48.6106,129593.0,3.0,1260.0,62500.0,6989.973251,4735.511032,7358.984144,629.822967,35.421623,107.969652,0.32116500000000003,0.245802,2.0,4.0,77.0,3.0,1.0
6,762711.0,2014.0,277.0,-118.6289,48.9632,129610.0,3.0,1200.0,62500.0,6424.431099,3833.490246,5957.243842,509.854203,28.674507,87.403578,0.30882,0.242211,2.0,2.0,12.0,2.0,1.0
7,771449.0,2014.0,233.0,-121.0134,48.5431,129592.0,3.0,1300.0,62500.0,11715.036749,6641.920599,10321.544611,883.37544,49.681566,151.43579,0.452474,0.26821500000000004,2.0,2.0,12.0,2.0,1.0
8,914045.0,2014.0,207.0,-119.2507,48.7473,129144.0,2.0,2.0,62500.0,175.638762,158.07488600000005,265.091583,11.065242,0.423641,1.612364,0.0,0.0,2.0,3.0,77.0,2.0,1.0
9,928884.0,2014.0,164.0,-122.3052,48.1824,129120.0,3.0,1200.0,0.0,6424.431099,3334.281735,5181.473816,443.459471,24.940427,76.021624,0.286874,0.241068,3.0,4.0,77.0,1.0,1.0
10,974123.0,2014.0,211.0,-118.9254,48.7573,128685.0,3.0,1200.0,62500.0,6424.431099,4160.536103,6465.473105,553.3513019999998,31.12081,94.860223,0.336504,0.249819,1.0,4.0,16.0,2.0,1.0
11,983508.0,2014.0,94.0,-119.2035,48.7037,128683.0,3.0,1220.0,62500.0,4534.187262,3165.742015,4919.563091,421.043688,23.67975,72.17891800000002,0.16488699999999998,0.275754,2.0,4.0,77.0,2.0,1.0
12,1448334.0,2014.0,213.0,-119.9537,48.235,127293.0,3.0,1220.0,0.0,4534.187262,3108.045771,4829.903128,413.370087,23.248182,70.863444,0.167948,0.280873,2.0,1.0,15.0,1.0,0.0
13,1077847.0,2014.0,218.0,-120.3833,48.4288,128213.0,3.0,1200.0,62500.0,6424.431099,5190.538036999998,8066.096109999998,690.341559,38.825225,118.344267,0.269728,0.200245,1.0,1.0,16.0,4.0,0.0
14,1034000.0,2014.0,299.0,-119.2556,48.6574,128683.0,2.0,2.0,62500.0,1079.612352,971.651117,1629.458923,68.015578,2.604025,9.910841,0.0,0.0,2.0,4.0,77.0,3.0,1.0
15,1115658.0,2014.0,201.0,-120.609,48.3602,128211.0,3.0,1200.0,0.0,6424.431099,4013.39297,6236.812675,533.7812650000002,30.020179,91.50536,0.348841,0.25897800000000004,1.0,1.0,16.0,1.0,0.0
16,1141049.0,2014.0,215.0,-120.1657,48.4205,128214.0,2.0,2.0,62500.0,795.0259980000002,715.523398,1199.932739,50.086638,1.917603,7.298339,0.0,0.0,1.0,2.0,12.0,2.0,1.0
17,1160466.0,2014.0,122.0,-118.6172,48.6702,128226.0,3.0,1220.0,62500.0,4534.187262,3165.742015,4919.563091,421.043688,23.67975,72.17891800000002,0.16488699999999998,0.275754,2.0,4.0,77.0,2.0,1.0
18,1200762.0,2014.0,225.0,-121.0178,48.2225,127747.0,3.0,1260.0,62500.0,6989.973251,4735.511032,7358.984144,629.822967,35.421623,107.969652,0.32116500000000003,0.245802,2.0,2.0,12.0,3.0,1.0
19,1277029.0,2014.0,247.0,-119.3815,48.4557,127759.0,2.0,2.0,62500.0,458.095482,412.285934,691.403511,28.860015,1.104926,4.205317,0.0,0.0,2.0,4.0,77.0,3.0,1.0
20,1285644.0,2014.0,185.0,-122.1357,47.9488,127738.0,3.0,1910.0,62500.0,9690.845325,6754.788336,10496.941074,898.386849,50.525817,154.009174,0.213875,0.330757,2.0,4.0,77.0,3.0,1.0
21,1339549.0,2014.0,227.0,-121.3618,48.0555,127283.0,3.0,1260.0,62500.0,6989.973251,4151.444855,6451.345305,552.142166,31.052808,94.652943,0.36635,0.280383,2.0,2.0,12.0,2.0,1.0
22,1343923.0,2014.0,97.0,-117.4153,48.7266,127313.0,3.0,1200.0,62500.0,6424.431099,4392.634153,6826.153474,584.220342,32.856903,100.152059,0.26951,0.21138,2.0,4.0,77.0,3.0,1.0
23,1344238.0,2014.0,244.0,-116.3811,48.8829,127321.0,3.0,1200.0,0.0,6424.431099,3686.347113,5728.583413,490.284166,27.573876,84.048714,0.321146,0.251879,2.0,2.0,12.0,1.0,1.0
24,1363166.0,2014.0,267.0,-116.4229,48.8628,127321.0,3.0,1220.0,62500.0,4534.187262,3165.742015,4919.563091,421.043688,23.67975,72.17891800000002,0.16488699999999998,0.275754,2.0,2.0,12.0,2.0,1.0
25,1662699.0,2014.0,218.0,-120.5728,48.0101,126366.0,3.0,1200.0,62500.0,6424.431099,5190.538036999998,8066.096109999998,690.341559,38.825225,118.344267,0.269728,0.200245,1.0,1.0,16.0,4.0,0.0
26,1824054.0,2014.0,218.0,-118.6917,48.2723,126381.0,3.0,1200.0,62500.0,6424.431099,4160.536103,6465.473105,553.3513019999998,31.12081,94.860223,0.336504,0.249819,1.0,1.0,16.0,2.0,0.0
27,1688620.0,2014.0,223.0,-121.6979,47.7878,126357.0,3.0,1300.0,62500.0,11715.036749,7298.476356,11341.832257,970.697355,54.592603,166.40526100000002,0.411771,0.244087,2.0,2.0,12.0,3.0,1.0
28,1727920.0,2014.0,198.0,-118.8948,48.2735,126379.0,3.0,1220.0,62500.0,4534.187262,3569.1760659999995,5546.499607,474.700417,26.697437,81.377214,0.168651,0.273789,1.0,4.0,16.0,3.0,1.0
29,1759258.0,2014.0,222.0,-121.1034,47.8733,126362.0,3.0,1260.0,62500.0,6989.973251,4735.511032,7358.984144,629.822967,35.421623,107.969652,0.32116500000000003,0.245802,2.0,2.0,12.0,3.0,1.0
30,1797840.0,2014.0,200.0,-120.6111,47.9492,126366.0,3.0,1260.0,62500.0,6989.973251,4553.145185,7075.587618000001,605.56831,34.057526,103.81171,0.391728,0.286171,1.0,3.0,77.0,2.0,1.0
31,1843401.0,2014.0,85.0,-118.26100000000001,48.3358,126384.0,1.0,1.0,62500.0,246.02877,228.806756,383.70893,16.016473,0.613202,2.333829,0.0,0.0,2.0,4.0,15.0,3.0,1.0
32,1887605.0,2014.0,193.0,-120.2942,47.9733,125907.0,3.0,1200.0,0.0,6424.431099,4013.39297,6236.812675,533.7812650000002,30.020179,91.50536,0.348841,0.25897800000000004,1.0,3.0,77.0,1.0,1.0
33,1951451.0,2014.0,222.0,-120.9399,47.833,125902.0,3.0,1200.0,62500.0,6424.431099,4160.536103,6465.473105,553.3513019999998,31.12081,94.860223,0.336504,0.249819,1.0,3.0,77.0,2.0,1.0
34,1977902.0,2014.0,95.0,-118.2577,48.2874,125923.0,3.0,1220.0,0.0,4534.187262,3108.045771,4829.903128,413.370087,23.248182,70.863444,0.167948,0.280873,2.0,4.0,77.0,1.0,1.0
35,2045156.0,2014.0,321.0,-123.4722,47.31100000000001,125882.0,3.0,1200.0,0.0,6424.431099,2991.064292,4648.11391,397.811551,22.373161,68.19626600000001,0.24211,0.231664,4.0,4.0,16.0,1.0,1.0
36,2061702.0,2014.0,187.0,-119.5236,48.0499,125913.0,2.0,2.0,62500.0,282.344634,254.110171,426.142756,17.787712,0.6810149999999999,2.591924,0.0,0.0,1.0,3.0,77.0,4.0,1.0
